AnimalID,Received_Date,PCR_Result,ELISA_Result,ELISA_Level,Notes,PermID,Cap_Date,Source,Herd,Wt_kg,Sex,Age,Preg,Age2,Year,cat
P1829,2021-11-09,0,NA,NA,ELISA Results outstanding 11/26/2021,FC123,2021-10-31,NA,FC,48,F,2,NA,Y,2021,Y(F)
P1830,2021-11-09,0,0,35.035,NA,SAE218,2021-10-30,NA,SA,NA,F,10,NA,A,2021,A(F)
P1831,2021-11-09,0,NA,NA,ELISA Results outstanding 11/26/2021,FC118,2021-10-31,NA,FC,65,F,4,NA,A,2021,A(F)
P1832,2022-04-06,0,0.5,42.695,NA,RR25,2022-03-29,NA,RRiv,NA,F,2.5,NA,A,2022,A(F)
P1833,2021-11-09,0,NA,NA,ELISA Results outstanding 11/26/2021,FC115,2021-10-31,NA,FC,61,F,6,NA,A,2021,A(F)
P1834,2021-11-09,0,1,73.268,NA,SAE219,2021-10-30,NA,SA,NA,F,3,NA,A,2021,A(F)
P1835,2022-04-06,0,0.5,47.358,NA,RR34,2022-03-30,NA,RRiv,NA,F,4.5,NA,A,2022,A(F)
P1836,2021-11-09,0,0,27.269,NA,SAE209,2021-10-30,NA,SA,NA,F,NA,NA,NA,2021,NA(F)
P1837,2022-04-06,1,1,57.126,NA,RR36,2022-03-30,NA,RRiv,NA,F,6,NA,A,2022,A(F)
P1838,2021-11-09,0,1,61.821,NA,SAE205,2021-10-30,NA,SA,NA,F,6,NA,A,2021,A(F)
P1839,2021-11-09,0,1,76.141,NA,SAR207,2021-10-30,NA,SA,NA,M,4,NA,A,2021,A(M)
P1840,2021-11-09,0,1,80.188,NA,SAE212,2021-10-30,NA,SA,NA,F,NA,NA,NA,2021,NA(F)
P1841,2021-11-09,0,NA,NA,ELISA Results outstanding 11/26/2021,AH51,2021-11-02,RRoc,AH,57,M,2,NA,Y,2021,Y(M)
P1842,2021-11-09,0,1,83.223,NA,SAE220,2021-10-30,NA,SA,NA,F,4,NA,A,2021,A(F)
P1844,2021-11-09,0,0,16.318,NA,SAE217,2021-10-30,NA,SA,NA,F,8,NA,A,2021,A(F)
P1845,2021-11-09,0,1,73.009,NA,SAR215,2021-10-30,NA,SA,NA,M,3,NA,A,2021,A(M)
P1846,2021-11-09,0,1,77.574,NA,SAE210,2021-10-30,NA,SA,NA,F,NA,NA,NA,2021,NA(F)
P1847,2021-11-09,0,1,81.875,NA,SAE208,2021-10-30,NA,SA,NA,F,NA,NA,NA,2021,NA(F)
P1849,2021-11-09,0,0,12.717,NA,SAE213,2021-10-30,NA,SA,NA,F,5,NA,A,2021,A(F)
P1850,2021-11-09,0,0.5,48.353,NA,SAE206,2021-10-30,NA,SA,NA,F,4,NA,A,2021,A(F)
P363,2020-11-04,NA,1,60.483,No PCR Result reported,LA105,20-10-29,NA,LA,NA,F,3,NA,A,2020,A(F)
P426,2020-11-02,0,1,91.501,NA,LA115,20-10-30,NA,LA,69,F,6,NA,A,2020,A(F)
P428,2020-11-02,0,0,-10.929,NA,LA114,20-10-30,NA,LA,62,F,2,NA,Y,2020,Y(F)
P444,2020-11-02,0,0,-23.211,NA,PE218,2020-10-26,NA,PE,64,F,3,NA,A,2020,A(F)
P547,2020-11-02,0,1,90.056,NA,SAC051,2020-10-29,CAB,SAC,58,F,2,NA,Y,2020,Y(F)
P548,2020-11-04,0,1,58.664,NA,SAC038,2020-10-29,CAB,SAC,58,F,4,NA,A,2020,A(F)
P549,2020-11-02,0,1,87.815,NA,SAC058,2020-10-29,CAB,SAC,59,M,1.5,NA,Y,2020,Y(M)
P550,2020-11-02,0,0,-24.121,NA,SAC045,2020-10-29,CAB,SAC,64,F,4,NA,A,2020,A(F)
P573,2017-12-05,0,0,23.36,NA,SAE198,2017-12-02,NA,SA,NA,F,A,NA,A,2017,A(F)
P574,2017-12-05,0,1,80.528,NA,SAR189,2017-12-02,NA,SA,NA,M,3.5,NA,A,2017,A(M)
P575,2017-12-05,0,1,74.28,NA,SAR188,2017-12-02,NA,SA,NA,M,3,NA,A,2017,A(M)
P581,2017-12-05,0,1,83.131,NA,SAE192,2017-12-02,NA,SA,NA,F,2,NA,Y,2017,Y(F)
P617,2020-11-02,0,0,-8.429,NA,LH207,2020-10-28,NA,LH,64,F,6,NA,A,2020,A(F)
P618,2020-11-02,0,1,87.945,NA,SAC050,2020-10-29,CAB,SAC,62,F,4,NA,A,2020,A(F)
P619,2020-11-02,0,0,-30.712,NA,LH211,2020-10-28,NA,LH,62,M,1.5,NA,Y,2020,Y(M)
P620,2020-11-02,0,0,30.26,NA,SAC055,2020-10-29,CAB,SAC,63,F,4,NA,A,2020,A(F)
P696,2020-11-02,0,0,-10.41,NA,LH206,2020-10-28,NA,LH,72,F,6,NA,A,2020,A(F)
P697,2020-11-02,0,1,74.478,NA,SAC053,2020-10-29,CAB,SAC,60,F,4,NA,A,2020,A(F)
P698,2020-11-02,0,0,-13.007,NA,PE223,2020-10-26,NA,PE,NA,M,7,NA,A,2020,A(M)
P699,2020-11-02,0,1,83.659,NA,SAC036,2020-10-29,CAB,SAC,98,M,5,NA,A,2020,A(M)
P700,2020-11-02,0,1,69.493,NA,SAC041,2020-10-29,CAB,SAC,63,F,3,NA,A,2020,A(F)
P761,2020-11-02,0,0,-37.263,NA,LH210,2020-10-28,NA,LH,53,F,2,NA,Y,2020,Y(F)
P763,2020-11-02,0,0,33.142,NA,SAC057,2020-10-29,CAB,SAC,60,M,1.5,NA,Y,2020,Y(M)
P764,2020-11-02,0,0,-29.86,NA,PE219,2020-10-26,NA,PE,105,M,7,NA,A,2020,A(M)
P765,2020-11-02,0,1,90.113,NA,SAC037,2020-10-29,CAB,SAC,83,M,5,NA,A,2020,A(M)
P766,2020-11-04,0,1,88.043,NA,SAC040,2020-10-29,CAB,SAC,63,F,4,NA,A,2020,A(F)
P767,2020-11-02,0,0,-21.848,NA,LA113,20-10-30,NA,LA,81,F,6,NA,A,2020,A(F)
P768,2020-11-02,0,0,-19.737,NA,PE220,2020-10-26,NA,PE,46,NA,1.5,NA,Y,2020,Y(NA)
P769,2020-11-02,0,0,-25.963,NA,LH209,2020-10-28,NA,LH,54,F,1.5,NA,Y,2020,Y(F)
P770,2020-11-04,0,0,5.217,NA,LA106,20-10-29,NA,LA,NA,F,5,NA,A,2020,A(F)
P909,2020-11-02,0,0,-34.203,NA,PE222,2020-10-26,NA,PE,50,M,1.5,NA,Y,2020,Y(M)
P96,2020-11-02,0,0,-7.731,NA,JZ45,2014-08-11,WH,JZ,22,NA,L,NA,L,2020,L(NA)
R101,2018-11-07,0,0,-1.286,NA,PE208,2018-10-30,RRoc,PE,65,F,3.5,NA,A,2018,A(F)
R103,2018-11-07,0,0,-2.118,NA,SAC008,2018-10-27,SA,SAC,NA,F,4,NA,A,2018,A(F)
R104,2018-11-07,0,0,-0.378,NA,SAC022,2018-10-27,SA,SAC,NA,F,3,NA,A,2018,A(F)
R105,2018-11-07,0,0,-3.933,NA,PE207,2018-10-30,RRoc,PE,62,F,6,NA,A,2018,A(F)
R106,2018-11-07,0,0,-11.876,NA,SAC031,2018-10-28,SA,SAC,NA,M,1,NA,Y,2018,Y(M)
R107,2018-11-07,0,0,-8.775,NA,PE189,2018-10-30,RRoc,PE,61,F,2,NA,Y,2018,Y(F)
R108,2018-11-07,0,0,0.227,NA,PE194,2018-10-30,RRoc,PE,66,F,4,NA,A,2018,A(F)
R109,2018-11-07,0,0,-15.053,NA,PE186,2018-10-30,RRoc,PE,55,F,1.5/4,NA,NA,2018,NA(F)
R110,2018-11-07,0,0,-5.825,NA,PE210,2018-10-30,RRoc,PE,87,M,7,NA,A,2018,A(M)
R111,2018-11-07,0,0,-14.75,NA,SAC005,2018-10-27,SA,SAC,NA,F,6,NA,A,2018,A(F)
R112,2018-11-07,0,0,10.363,NA,PE205,2018-10-30,RRoc,PE,44,F,1.5,NA,Y,2018,Y(F)
R113,2018-11-07,0,0,6.278,NA,PE193,2018-10-30,RRoc,PE,68,F,4/6,NA,A,2018,A(F)
R114,2018-11-07,0,0,1.135,NA,PE198,2018-10-30,RRoc,PE,72,M,2.5,NA,A,2018,A(M)
R120,2018-11-07,0,0,6.884,NA,SAC001,2018-10-27,SA,SAC,NA,F,5,NA,A,2018,A(F)
R121,2018-11-07,0,0,5.219,NA,SAC027,2018-10-28,SA,SAC,NA,F,4,NA,A,2018,A(F)
R122,2018-11-07,0,0,4.917,NA,PE201,2018-10-30,RRoc,PE,64,F,5,NA,A,2018,A(F)
R123,2018-11-07,0,0,-9.909,NA,PE196,2018-10-30,RRoc,PE,60,F,2.5,NA,A,2018,A(F)
R124,2018-11-07,0,0,-2.042,NA,PE204,2018-10-30,RRoc,PE,56,F,7,NA,A,2018,A(F)
R130,2018-11-07,0,0,-7.564,NA,PE185,2018-10-30,RRoc,PE,32,F,L,NA,L,2018,L(F)
R131,2018-11-07,0,0,-10.968,NA,PE191,2018-10-30,RRoc,PE,55,F,1.5,NA,Y,2018,Y(F)
R132,2018-11-07,0,0,-9.455,NA,PE187,2018-10-30,RRoc,PE,70,F,8,NA,A,2018,A(F)
R133,2018-11-07,0,0,-8.472,NA,PE188,2018-10-30,RRoc,PE,53,F,3,NA,A,2018,A(F)
R134,2018-11-07,0,0,4.766,NA,PE192,2018-10-30,RRoc,PE,38,F,L,NA,L,2018,L(F)
R140,2018-11-07,0,0,1.967,NA,PE197,2018-10-30,RRoc,PE,51,F,2.5,NA,A,2018,A(F)
R142,2018-11-07,0,0,-1.74,NA,LH202,2018-10-30,RRoc,LH,77,M,5,NA,A,2018,A(M)
R143,2018-11-07,0,0,2.799,NA,PE195,2018-10-30,RRoc,PE,52,F,1.5,NA,Y,2018,Y(F)
R144,2018-11-07,0,0,-18.23,NA,PE184,2018-10-30,RRoc,PE,40,M,L,NA,L,2018,L(M)
R280,2018-11-07,0,0,-0.605,NA,PE202,2018-10-30,RRoc,PE,51,F,1.5,NA,Y,2018,Y(F)
R281,2018-11-07,0,0,-4.766,NA,SAC034,2018-10-28,SA,SAC,NA,M,2,NA,Y,2018,Y(M)
R282,2018-11-07,0,0,-7.716,NA,SAC032,2018-10-28,SA,SAC,NA,M,2,NA,Y,2018,Y(M)
R283,2018-11-07,0,0,-6.505,NA,SAC025,2018-10-28,SA,SAC,NA,M,5,NA,A,2018,A(M)
R284,2018-11-07,0,0,-7.262,NA,PE203,2018-10-30,RRoc,PE,70,F,5/7,NA,A,2018,A(F)
R290,2018-11-07,0,0,-4.539,NA,SAC029,2018-10-28,SA,SAC,NA,M,2,NA,Y,2018,Y(M)
R291,2018-11-07,0,0,-4.236,NA,SAC019,2018-10-27,SA,SAC,NA,F,3,NA,A,2018,A(F)
R292,2018-11-07,0,0,-19.818,NA,SAC030,2018-10-28,SA,SAC,NA,M,L,NA,L,2018,L(M)
R293,2018-11-07,0,0,29.879,NA,PE206,2018-10-30,RRoc,PE,73,F,8,NA,A,2018,A(F)
R294,2018-11-07,0,0,21.634,NA,SAC028,2018-10-28,SA,SAC,NA,F,6,NA,A,2018,A(F)
R510,2017-12-15,0,0,23.897,NA,LA85,2017-12-11,FRA,LA,47,M,L,NA,L,2017,L(M)
R511,2017-12-15,0,0,16.546,NA,LA91,2017-12-11,FRA,LA,66,F,A,NA,A,2017,A(F)
R512,2017-12-15,0,0,-4.393,NA,LA86,2017-12-11,FRA,LA,68,M,2.5,NA,A,2017,A(M)
R513,2017-12-15,0,0,-16.079,NA,LA102,2017-12-11,FRA,LA,58,F,3,NA,A,2017,A(F)
R514,2017-12-15,1,0,39.74,NA,LA96,2017-12-11,FRA,LA,56,F,5,NA,A,2017,A(F)
R515,2017-12-15,0,0,11.474,NA,LA93,2017-12-11,FRA,LA,46,M,L,NA,L,2017,L(M)
R516,2017-12-15,0,0,17.036,NA,LA90,2017-12-11,FRA,LA,64,M,2.5,NA,A,2017,A(M)
R517,2017-12-15,0,0,16.196,NA,LA89,2017-12-11,FRA,LA,72,F,6,NA,A,2017,A(F)
R518,2017-12-15,0,0,-21.26,NA,LA95,2017-12-11,FRA,LA,58,F,2.5,NA,A,2017,A(F)
R519,2017-12-15,0.5,0,11.301,NA,LA92,2017-12-11,FRA,LA,54,F,2,NA,Y,2017,Y(F)
R526,2017-12-05,1,1,84.068,NA,SAE203,2017-12-03,NA,SA,NA,F,2,NA,Y,2017,Y(F)
R529,2017-12-05,1,1,83.86,NA,SAE187,2017-12-02,NA,SA,NA,F,A,NA,A,2017,A(F)
R541,2017-12-05,0,0,38.355,NA,SAE196,2017-12-02,NA,SA,NA,F,2,NA,Y,2017,Y(F)
R543,2017-12-05,0,1,77.3,NA,SAE193,2017-12-02,NA,SA,NA,F,2,NA,Y,2017,Y(F)
R570,2017-12-15,0,0,24.247,NA,LA83,2017-12-11,FRA,LA,58,F,6,NA,A,2017,A(F)
R571,2017-12-15,0,0,21.027,NA,LA87,2017-12-11,FRA,LA,58,F,5,NA,A,2017,A(F)
R574,2017-12-15,0,0,16.756,NA,LA94,2017-12-11,FRA,LA,37,F,L,NA,L,2017,L(F)
R575,2017-12-15,0,0,-8.555,NA,LA88,2017-12-11,FRA,LA,50,F,1,NA,Y,2017,Y(F)
R577,2017-12-15,0,0,23.827,NA,LA84,2017-12-11,FRA,LA,65,M,2.5,NA,A,2017,A(M)
R583,2017-12-15,0,0,1.004,NA,FC108,2016-10-24,NA,FC,54,F,2,NA,Y,2017,Y(F)
R586,2017-12-15,0,0,-4.107,NA,FC113,2016-10-24,NA,FC,72,M,3,NA,A,2017,A(M)
R591,2017-12-15,0.5,0,-2.225,NA,LA98,2017-12-11,FRA,LA,55,M,2.5,NA,A,2017,A(M)
R594,2017-12-15,0,0,-1.532,NA,LA97,2017-12-11,FRA,LA,63,F,4,NA,A,2017,A(F)
R595,2017-12-15,0,0,13.606,NA,LA99,2017-12-11,FRA,LA,59,M,2.5,NA,A,2017,A(M)
R598,2017-12-05,0,1,88.007,NA,SAR202,2017-12-03,NA,SA,NA,M,3,NA,A,2017,A(M)
R599,2017-12-05,0,1,65.22,NA,SAE201,2017-12-03,NA,SA,NA,F,3,NA,A,2017,A(F)
W540,2017-12-05,0,1,86.671,NA,SAR197,2017-12-02,NA,SA,NA,M,1,NA,Y,2017,Y(M)
W542,2017-12-05,0,1,58.66,NA,SAE190,2017-12-02,NA,SA,NA,F,5,NA,A,2017,A(F)
W557,2017-12-05,0,0,9.511,NA,SAE194,2017-12-02,NA,SA,NA,F,2,NA,Y,2017,Y(F)
W583,2017-12-05,0,NA,NA,No ELISA Result in Report,SAE200,2017-12-03,NA,SA,NA,F,A,NA,A,2017,A(F)
W593,2017-12-05,1,1,75.549,NA,SAE186,2017-12-03,NA,SA,NA,F,A,NA,A,2017,A(F)
Y1,2018-11-07,0,0,-11.195,NA,PE216,2018-10-30,RRoc,PE,60,F,2.5,NA,A,2018,A(F)
Y141,2018-11-07,0,1,78.442,NA,PE213,2018-10-30,RRoc,PE,47,M,L,NA,L,2018,L(M)
Y16,2018-11-07,0,0.5,42.738,NA,PE215,2018-10-30,RRoc,PE,65,M,1.5,NA,Y,2018,Y(M)
Y17,2018-11-07,0,0,4.841,NA,PE214,2018-10-30,RRoc,PE,63,M,2,NA,Y,2018,Y(M)
Y21,2018-11-07,1,1,73.071,NA,SAC007,2018-10-27,SA,SAC,NA,M,3,NA,A,2018,A(M)
Y23,2018-11-07,0,0,23.449,NA,SAC010,2018-10-27,SA,SAC,NA,F,1,NA,Y,2018,Y(F)
Y24,2018-11-07,1,1,62.103,NA,SAC011,2018-10-27,SA,SAC,NA,M,L,NA,L,2018,L(M)
Y356,2018-11-07,0,1,78.971,NA,SAC015,2018-10-27,SA,SAC,NA,F,6,NA,A,2018,A(F)
Y357,2018-11-07,0,0.5,40.318,NA,SAC017,2018-10-27,SA,SAC,NA,F,3,NA,A,2018,A(F)
Y358,2018-11-07,0,1,78.82,NA,SAC018,2018-10-27,SA,SAC,NA,F,7,NA,A,2018,A(F)
Y359,2018-11-07,1,1,59.758,NA,SAC026,2018-10-28,SA,SAC,NA,F,8,NA,A,2018,A(F)
Y360,2018-11-07,0,0,15.885,NA,SAC033,2018-10-28,SA,SAC,NA,F,4,NA,A,2018,A(F)
Y362,2018-11-07,0,0.5,46.899,NA,PE211,2018-10-30,RRoc,PE,61,M,2,NA,Y,2018,Y(M)
Y384,2018-11-07,0,1,83.283,NA,SAC002,2018-10-27,SA,SAC,NA,F,6,NA,A,2018,A(F)
Y387,2018-11-07,0,1,90.242,NA,SAC009,2018-10-27,SA,SAC,NA,F,3,NA,A,2018,A(F)
Y393,2018-11-07,0,0,11.573,NA,SAC023,2018-10-27,SA,SAC,NA,F,6,NA,A,2018,A(F)
Y394,2018-11-07,0,0.5,45.915,NA,PE199,2018-10-30,RRoc,PE,53,F,1.5,NA,Y,2018,Y(F)
Y395,2018-11-07,0,1,52.042,NA,LH203,2018-10-30,RRoc,LH,84,M,10,NA,A,2018,A(M)
Y4,2018-11-07,0,1,65.053,NA,SAC003,2018-10-27,SA,SAC,NA,F,8,NA,A,2018,A(F)
Y43,2020-04-28,0,1,64.225,NA,RG59,2020-04-23,NA,RGG,NA,M,1.5,NA,Y,2020,Y(M)
Y48,2020-04-14,0,1,64.063,NA,RG30,2020-04-09,NA,RGG,NA,F,3.5,NA,A,2020,A(F)
Y49,2020-04-28,1,1,69.396,NA,RG60,2020-04-23,NA,RGG,NA,M,1.5,NA,Y,2020,Y(M)
Y50,2020-04-28,0,0,6.278,NA,RG34,2020-04-22,NA,RGG,NA,F,4,NA,A,2020,A(F)
Y63,2018-11-07,0,0,3.328,NA,PE190,2018-10-30,RRoc,PE,48,M,1,NA,Y,2018,Y(M)
Y7,2018-11-07,0,1,82.905,NA,SAC004,2018-10-27,SA,SAC,NA,M,2,NA,Y,2018,Y(M)
Y70,2018-11-07,0,1,75.416,NA,SAC024,2018-10-28,SA,SAC,NA,M,2,NA,Y,2018,Y(M)
Y76,2018-11-07,1,1,78.593,NA,SAC021,2018-10-27,SA,SAC,NA,F,5,NA,A,2018,A(F)
Y77,2018-11-07,0,1,79.652,NA,PE200,2018-10-30,RRoc,PE,64,M,2,NA,Y,2018,Y(M)
Y78,2018-11-07,0,0,20.953,NA,SAC014,2018-10-27,SA,SAC,NA,M,L,NA,L,2018,L(M)
Y8,2018-11-07,0,0,23.525,NA,SAC012,2018-10-27,SA,SAC,NA,M,L,NA,L,2018,L(M)
Y83,2018-11-07,0,0.5,49.47,NA,PE212,2018-10-30,RRoc,PE,81,F,7,NA,A,2018,A(F)
Y85,2018-11-07,0,1,81.392,NA,SAC016,2018-10-27,SA,SAC,NA,M,6.5,NA,A,2018,A(M)
Y9,2018-11-07,0,1,81.865,NA,PE209,2018-10-30,RRoc,PE,50,F,2.5,NA,A,2018,A(F)
Y97,2018-11-07,0,1,70.651,NA,SAC020,2018-10-27,SA,SAC,NA,F,8,NA,A,2018,A(F)
Y2,2018-11-07,1,0,-5.598,NA,SAC013,2018-10-27,SA,SAC,NA,M,L,NA,L,2018,L(M)
Y2,2018-11-07,0,1,73.071,NA,SAC006,2018-10-27,SA,SAC,NA,M,9,NA,A,2018,A(M)
P1014,2020-11-04,0,1,72.797,"Two results, different case numbers",NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA(NA)
P1014,2020-11-02,0,0,-13.429,"Two results, different case numbers",NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA(NA)
P762,2020-11-02,0,0,-20.281,Two results in the same case,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA(NA)
P762,2020-11-02,0,0.5,44.539,Two results in the same case,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA(NA)
R578,2017-12-15,0,0,25.298,"Duplicate, Same Animal????",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA(NA)
R578,2017-12-15,0,0,-5.438,"Duplicate, Same Animal????",NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA(NA)
NA,NA,0,NA,NA,NA,NA,NA,NA,DC,NA,NA,NA,NA,NA,2016,NA(NA)
NA,NA,0,NA,NA,NA,NA,NA,NA,DC,NA,NA,NA,NA,NA,2016,NA(NA)
NA,NA,1,NA,NA,NA,NA,NA,NA,FC,NA,NA,NA,NA,NA,2018,NA(NA)
NA,NA,0,NA,NA,NA,NA,NA,NA,FC,NA,NA,NA,NA,NA,2018,NA(NA)
NA,NA,0,NA,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2022,NA(NA)
NA,NA,0,NA,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2022,NA(NA)
NA,NA,0,NA,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2022,NA(NA)
NA,NA,0,NA,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2022,NA(NA)
NA,NA,0,NA,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2022,NA(NA)
NA,NA,0,NA,NA,NA,NA,NA,NA,RGG,NA,NA,NA,NA,NA,2019,NA(NA)
NA,NA,0,NA,NA,NA,NA,NA,NA,RGG,NA,NA,NA,NA,NA,2019,NA(NA)
NA,NA,0,NA,NA,NA,NA,NA,NA,RRiv,NA,NA,NA,NA,NA,2020,NA(NA)
NA,NA,0,NA,NA,NA,NA,NA,NA,RRiv,NA,NA,NA,NA,NA,2020,NA(NA)
NA,NA,1,NA,NA,NA,NA,NA,NA,SA,NA,NA,NA,NA,NA,2011,NA(NA)
NA,NA,0,NA,NA,NA,NA,NA,NA,SA,NA,NA,NA,NA,NA,2011,NA(NA)
NA,NA,0,NA,NA,NA,NA,NA,NA,SA,NA,NA,NA,NA,NA,2011,NA(NA)
NA,NA,0,NA,NA,NA,NA,NA,NA,SA,NA,NA,NA,NA,NA,2011,NA(NA)
NA,NA,0,NA,NA,NA,NA,NA,NA,SA,NA,NA,NA,NA,NA,2011,NA(NA)
NA,NA,0,NA,NA,NA,NA,NA,NA,SA,NA,NA,NA,NA,NA,2011,NA(NA)
NA,NA,0,NA,NA,NA,NA,NA,NA,SA,NA,NA,NA,NA,NA,2020,NA(NA)
NA,NA,0,NA,NA,NA,NA,NA,NA,SA,NA,NA,NA,NA,NA,2020,NA(NA)
NA,NA,0,NA,NA,NA,NA,NA,NA,SA,NA,NA,NA,NA,NA,2020,NA(NA)
NA,NA,0,NA,NA,NA,NA,NA,NA,SA,NA,NA,NA,NA,NA,2020,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,DC,NA,NA,NA,NA,NA,2016,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,DC,NA,NA,NA,NA,NA,2016,NA(NA)
NA,NA,NA,1,NA,NA,NA,NA,NA,FC,NA,NA,NA,NA,NA,2018,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,FC,NA,NA,NA,NA,NA,2018,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PE,NA,NA,NA,NA,NA,2012,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PE,NA,NA,NA,NA,NA,2012,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PE,NA,NA,NA,NA,NA,2012,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PE,NA,NA,NA,NA,NA,2012,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PE,NA,NA,NA,NA,NA,2012,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PE,NA,NA,NA,NA,NA,2012,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PE,NA,NA,NA,NA,NA,2012,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PE,NA,NA,NA,NA,NA,2012,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PE,NA,NA,NA,NA,NA,2012,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PE,NA,NA,NA,NA,NA,2012,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PE,NA,NA,NA,NA,NA,2012,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PE,NA,NA,NA,NA,NA,2012,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PE,NA,NA,NA,NA,NA,2012,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PE,NA,NA,NA,NA,NA,2012,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PE,NA,NA,NA,NA,NA,2012,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PE,NA,NA,NA,NA,NA,2012,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PE,NA,NA,NA,NA,NA,2012,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PE,NA,NA,NA,NA,NA,2012,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PE,NA,NA,NA,NA,NA,2012,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PE,NA,NA,NA,NA,NA,2012,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PE,NA,NA,NA,NA,NA,2012,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PE,NA,NA,NA,NA,NA,2012,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2007,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2007,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2007,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2007,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2007,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2007,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2007,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2007,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2007,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2007,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2007,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2007,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2007,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2007,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2007,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2022,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2022,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2022,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2022,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,PEC,NA,NA,NA,NA,NA,2022,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,RGG,NA,NA,NA,NA,NA,2019,NA(NA)
NA,NA,NA,0,NA,NA,NA,NA,NA,RGG,NA,NA,NA,NA,NA,2019,NA(NA)
NA,NA,NA,1,NA,NA,NA,NA,NA,SA,NA,NA,NA,NA,NA,2007,NA(NA)
